OTU#,Genus RDP,Kingdom,Phylum,Class ,Order,Family,Genus ,Species,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12 
OTU788,Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhodobiaceae_unknown_Rhodoligotrophos,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,unknown,Rhodoligotrophos,,0.000476836,0.000361098,0.000513347,0.000917263,0.000993956,0.000834128,0.00148795,0.001004122,0.000871726,0.001075441,0.000213645,0.000990099
OTU789,Proteobacteria_Alphaproteobacteria_Rhizobiales_Rhodobiaceae_unknown_Tepidamorphus,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhodobiaceae,unknown,Tepidamorphus,,0.00015058,0,0,0.000160521,0,0,0.000121963,0,0.000196138,0.00013729,0,0.000247525
OTU790,Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Labrys,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Labrys,,,0.000125483,0,0,0.000160521,0.000161182,0.000119161,0,0,0,0,0,0
OTU791,Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_Pseudolabrys,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,,,0.000100386,0.000120366,0.000163338,0,0,0,0,0,0,0,0.005127475,0
OTU792,Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_unknown_Azorhizobium,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unknown,Azorhizobium,,0,0,0,0,0,0,0,0,0,0,0.000213645,0
OTU793,Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_unknown_Labrys,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unknown,Labrys,,0,0,0,0.000160521,0.000268637,0.000238322,0,0,0.000196138,0.000205936,0.000178037,0
OTU794,Proteobacteria_Alphaproteobacteria_Rhizobiales_Xanthobacteraceae_unknown_Pseudolabrys,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,unknown,Pseudolabrys,,0.00208302,0.003952014,0.00100336,0.002958173,0.003384822,0.002413012,0.002122158,0.002193214,0.003617661,0.003272087,0.017946162,0.002475248
OTU795,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Agaricicola,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Agaricicola,,,0.00022587,0,0,0,0.0002955,0,0.000170748,0.000158546,0.000174345,0.000114409,0,0
OTU796,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Amaricoccus,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Amaricoccus,,,0,0,0,0,0.000161182,0.000178742,0,0,0.000108966,0.000114409,0,0
OTU797,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Defluviimonas,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Defluviimonas,,,0.000100386,0.000100305,0,0.000343974,0.000188046,0.000327693,0.000219534,0.00018497,0,0.000297462,0,0.00049505
OTU798,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Gemmobacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Gemmobacter,,,0.000301159,0.000120366,0.000186672,0.000573289,0.000537273,0.000417064,0.000268319,0.00055491,0.000326897,0.000732215,0,0.000165017
OTU799,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Haematobacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Haematobacter,,,0,0,0,0,0.000107455,0.000148951,0,0,0,0.000114409,0,0
OTU800,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Litoreibacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Litoreibacter,,,0,0,0,0,0,0,0.000121963,0,0,0.000160172,0,0
OTU801,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Paracoccus,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Paracoccus,,,0,0,0,0,0.000107455,0,0,0,0,0.000114409,0,0
OTU802,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Pseudorhodobacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudorhodobacter,,,0.00015058,0.000180549,0.000163338,0.0004357,0.00080591,0.000417064,0.000365889,0.00018497,0.000370483,0.000503398,0.00014243,0.00049505
OTU803,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Rhodobacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rhodobacter,,,0.000828189,0.000521586,0.000396677,0.001972115,0.002793821,0.00211511,0.001878232,0.001241941,0.00257159,0.001807656,0.000783364,0.002310231
OTU804,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_Rubellimicrobium,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Rubellimicrobium,,,0,0,0,0,0,0,0,0,0.000108966,0,0,0
OTU805,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_other_Agaricicola,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,other,Agaricicola,,0.000175676,0.000361098,0.00023334,0.000343974,0.000322364,0.000625596,0.000439067,0.00018497,0.000239725,0.000320344,0.000391682,0.00049505
OTU806,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_other_Celeribacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,other,Celeribacter,,0,0,0,0,0,0,0,0.000105697,0,0,0,0.000165017
OTU807,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_other_Donghicola,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,other,Donghicola,,0,0,0,0,0,0,0,0.000105697,0,0,0,0
OTU808,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_other_Hasllibacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,other,Hasllibacter,,0,0,0,0,0,0,0.000121963,0,0,0,0.00028486,0
OTU809,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_other_Pannonibacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,other,Pannonibacter,,0,0,0.000186672,0.00029811,0.000161182,0.000208532,0,0.000158546,0.000370483,0.000183054,0.000106822,0.000165017
OTU810,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_other_Pelagibaca,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,other,Pelagibaca,,0,0,0,0,0,0,0,0.00018497,0,0,0,0
OTU811,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_other_Roseicyclus,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,other,Roseicyclus,,0,0,0,0,0,0,0,0,0.000174345,0,0,0
OTU812,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_other_Wenxinia,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,other,Wenxinia,,0.00015058,0,0,0,0.000134318,0,0.000195141,0,0.000108966,0.000183054,0.000106822,0
OTU813,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Agaricicola,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Agaricicola,,0.000928575,0.001063232,0.000793354,0.001284168,0.001584956,0.001221401,0.002780759,0.001453335,0.001503727,0.001441549,0.001246261,0.001072607
OTU814,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Albidovulum,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Albidovulum,,0,0,0,0,0.000161182,0,0,0.000264243,0,0.000183054,0,0
OTU815,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Albimonas,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Albimonas,,0,0,0,0,0,0,0,0,0,0,0.00014243,0
OTU816,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Amaricoccus,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Amaricoccus,,0,0,0,0.000160521,0,0,0,0,0,0.000183054,0,0
OTU817,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Celeribacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Celeribacter,,0,0,0,0.000137589,0,0,0.000195141,0.000158546,0.000130759,0.000205936,0,0.000577558
OTU818,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Citreimonas,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Citreimonas,,0,0,0,0,0,0,0,0,0,0,0.002741775,0
OTU819,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Defluviimonas,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Defluviimonas,,0.000451739,0,0.000163338,0.000527426,0.00051041,0.000595806,0.000658601,0.00055491,0.000152552,0.000480516,0,0.000412541
OTU820,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Dinoroseobacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Dinoroseobacter,,0,0,0,0,0.000349228,0,0,0.000158546,0.000130759,0.000297462,0,0.000247525
OTU821,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Donghicola,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Donghicola,,0,0,0,0,0.000161182,0.000208532,0,0.000158546,0.000305104,0.000160172,0,0
OTU822,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Gemmobacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Gemmobacter,,0.000376449,0.000541647,0.000350009,0.00116951,0.001450638,0.001191611,0.00092692,0.000687031,0.000806346,0.001304258,0.000106822,0.001485149
OTU823,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Haematobacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Haematobacter,,0.000627416,0.000481464,0.000256674,0.000596221,0.00110141,0.000983079,0.000414675,0.000528485,0.000479449,0.001052559,0,0.000660066
OTU824,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Hasllibacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Hasllibacter,,0.000200773,0.000140427,0,0.00029811,0.0002955,0.000327693,0.000268319,0.00018497,0.000196138,0.000366108,0.000249252,0.000412541
OTU825,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Litoreibacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Litoreibacter,,0,0,0,0,0.000134318,0,0.000121963,0,0,0.000297462,0,0.000247525
OTU826,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Litorisediminicola,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Litorisediminicola,,0,0,0,0,0,0,0,0,0,0,0,0.000165017
OTU827,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Maritimibacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Maritimibacter,,0,0,0,0.000137589,0,0,0,0,0,0,0,0
OTU828,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Nesiotobacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Nesiotobacter,,0,0,0,0,0,0,0,0.000132121,0,0,0,0
OTU829,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Pacificibacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Pacificibacter,,0,0,0,0.000183453,0,0,0,0.000105697,0,0,0,0
OTU830,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Pannonibacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Pannonibacter,,0.000351353,0.000300915,0.00023334,0.00073381,0.00051041,0.000476644,0.00056103,0.00073988,0.000305104,0.000594925,0.00042729,0.000412541
OTU831,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Paracoccus,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Paracoccus,,0,0.000100305,0,0.000343974,0.000429819,0.000238322,0.000195141,0,0.000130759,0.000297462,0.00014243,0.000247525
OTU832,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Pelagibaca,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Pelagibaca,,0.000200773,0.000160488,0.00011667,0.000550358,0.000322364,0.000446854,0.000609816,0.000343515,0.000588415,0.000274581,0.000569719,0.000907591
OTU833,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Pseudorhodobacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Pseudorhodobacter,,0.00015058,0.000100305,0,0.000527426,0.000779046,0.000774547,0.000365889,0.000211394,0.000479449,0.000457634,0,0.000825083
OTU834,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Rhodobaca,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Rhodobaca,,0.000175676,0.000240732,0,0.000366905,0.000429819,0.000268112,0.000512245,0.000211394,0.00041407,0.000617807,0,0.000412541
OTU835,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Rhodobacter,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Rhodobacter,,0.000878382,0.000481464,0.000560015,0.001972115,0.002498321,0.002710915,0.001365987,0.001056971,0.001394761,0.001807656,0.000249252,0.003630363
OTU836,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Roseicyclus,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Roseicyclus,,0,0,0,0,0,0,0,0.000105697,0.000152552,0,0,0
OTU837,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Roseisalinus,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Roseisalinus,,0,0,0,0,0,0,0,0,0.000152552,0,0,0
OTU838,Proteobacteria_Alphaproteobacteria_Rhodobacterales_Rhodobacteraceae_unknown_Wenxinia,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,unknown,Wenxinia,,0.000727802,0.000240732,0.000163338,0.000366905,0.000376091,0.000357483,0.000365889,0.000449213,0.000326897,0.000251699,0.000890187,0.00049505
OTU839,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acidisphaera,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidisphaera,,,0,0,0,0.000137589,0.000161182,0.000268112,0,0,0,0.000183054,0.00014243,0
OTU840,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Acidocella,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Acidocella,,,0.000527029,0.000180549,0.000326675,0.000366905,0.000402955,0.000148951,0.000682993,0.000924849,0.000283311,0.000343226,0,0
OTU841,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Belnapia,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Belnapia,,,0,0,0,0,0,0,0,0,0,0,0,0.000330033
OTU842,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Endobacter,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Endobacter,,,0,0,0,0,0.000188046,0,0.000121963,0,0,0.00013729,0.000178037,0.000165017
OTU843,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Granulibacter,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Granulibacter,,,0,0,0,0,0,0,0,0,0.000108966,0,0.00014243,0
OTU844,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Paracraurococcus,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Paracraurococcus,,,0,0,0,0,0.000161182,0,0,0,0,0,0,0.000165017
OTU845,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Rhodopila,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Rhodopila,,,0.000200773,0.000140427,0,0.000481563,0.000376091,0.000476644,0.000365889,0.000158546,0.000326897,0.00052628,0.000320467,0.00049505
OTU846,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Roseococcus,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseococcus,,,0,0.000100305,0,0.000160521,0.000456682,0.000357483,0.000195141,0,0.000174345,0.000160172,0,0
OTU847,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_Roseomonas,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,Roseomonas,,,0.000351353,0.000341037,0.000256674,0.000573289,0.000429819,0.000655386,0.000390282,0.00018497,0.000479449,0.000434753,0,0.000742574
OTU848,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_other_Acidisphaera,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,other,Acidisphaera,,0.000125483,0.000240732,0.000350009,0.000114658,0,0.000268112,0.000121963,0.000396364,0,0.000205936,0.00014243,0
OTU849,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_other_Acidomonas,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,other,Acidomonas,,0.00015058,0.000100305,0,0,0,0,0.000146356,0.000105697,0,0.000160172,0.000178037,0.000165017
OTU850,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_other_Craurococcus,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,other,Craurococcus,,0,0,0,0.000114658,0,0,0,0,0,0,0,0
OTU851,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_other_Humitalea,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,other,Humitalea,,0,0.000100305,0,0,0,0,0,0,0,0,0,0
OTU852,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_other_Swaminathania,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,other,Swaminathania,,0,0,0,0.000114658,0,0,0,0,0,0,0,0.000165017
OTU853,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Acidisphaera,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Acidisphaera,,0.000702705,0.001043171,0.000583349,0.00116951,0.001182001,0.00110224,0.00102449,0.000792728,0.001242209,0.001235613,0.004593363,0.000990099
OTU854,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Acidocella,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Acidocella,,0.000351353,0,0,0.000229316,0.000107455,0.000268112,0.000170748,0.000396364,0,0.000183054,0.000356075,0.000165017
OTU855,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Acidomonas,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Acidomonas,,0.000175676,0.000300915,0.000163338,0.000275179,0.000402955,0.000268112,0.000365889,0.000290667,0.000108966,0.00013729,0.00014243,0.000165017
OTU856,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Ameyamaea,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Ameyamaea,,0,0,0,0,0,0,0,0.000105697,0,0,0,0
OTU857,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Craurococcus,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Craurococcus,,0,0,0,0.000137589,0,0,0.000195141,0,0,0,0,0
OTU858,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Endobacter,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Endobacter,,0.000100386,0.000120366,0.00011667,0.000206384,0.000107455,0.000238322,0,0.00018497,0.000152552,0.00013729,0.003667569,0
OTU859,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Gluconacetobacter,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Gluconacetobacter,,0,0,0,0,0,0,0,0,0,0,0.000569719,0
OTU860,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Granulibacter,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Granulibacter,,0.000301159,0.000160488,0.00011667,0.000389837,0.000591001,0.000446854,0.000512245,0.000449213,0.000326897,0.000320344,0.000391682,0.00049505
OTU861,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Komagataeibacter,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Komagataeibacter,,0,0,0,0,0,0,0,0,0,0,0.000320467,0
OTU862,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Neokomagataea,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Neokomagataea,,0,0.000140427,0,0.000137589,0.000107455,0.000178742,0.000268319,0.000158546,0.000196138,0.000114409,0.00014243,0.000165017
OTU863,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Paracraurococcus,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Paracraurococcus,,0,0.000100305,0,0.000137589,0.000161182,0.000238322,0.000170748,0,0.000261518,0.000205936,0.000356075,0.000330033
OTU864,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Rhodopila,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Rhodopila,,0.000677609,0.000300915,0.000723353,0.000756742,0.000913365,0.000744757,0.00092692,0.000660607,0.000523035,0.000549161,0.005768409,0.001237624
OTU865,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Rhodovarius,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Rhodovarius,,0.000100386,0,0,0.000160521,0,0,0,0,0,0,0,0
OTU866,Proteobacteria_Alphaproteobacteria_Rhodospirillales_Acetobacteraceae_unknown_Roseococcus,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Acetobacteraceae,unknown,Roseococcus,,0,0,0,0,0.000134318,0,0,0,0,0,0,0
